s1_t;s1_v;s1_data;s2_t;s2_v;s2_data;s3_t;s3_v;s3_data;s4_t;s4_v;s4_data;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency
"CRate";17;{"enchanted":false,"gvalue":0};"DEF%";7;{"enchanted":false,"gvalue":0};"ATK flat";15;{"enchanted":false,"gvalue":0};"";0;{};"row_243";243;38079198981;0;0;"Inventory";"Inventory";false;71.13;"Focus";6;6;6;"ACC";30;"RES";7;0;"-";"-";15;"-";"-";7;"-";"-";"-";"-";17;"Hero";85.42
"CRate";15;{"enchanted":false,"gvalue":0};"SPD";5;{"enchanted":false,"gvalue":0};"ACC";12;{"enchanted":false,"gvalue":0};"RES";6;{"enchanted":false,"gvalue":0};"row_244";244;23090412622;0;0;"Inventory";"Inventory";false;81.85;"Focus";6;6;15;"ATK%";63;"DEF%";7;0;6;"-";"-";12;"-";"-";"-";"-";"-";5;15;"Hero";81.85
"CRate";5;{"enchanted":false,"gvalue":0};"CDmg";10;{"enchanted":false,"gvalue":0};"HP%";27;{"enchanted":false,"gvalue":4};"ATK flat";35;{"enchanted":false,"gvalue":16};"row_245";245;23126157667;0;0;"Inventory";"Inventory";false;82.23;"Focus";6;6;15;"ATK%";63;"";0;0;"-";10;35;"-";"-";"-";"-";27;"-";"-";5;"Hero";82.23
"HP%";6;{"enchanted":false,"gvalue":0};"SPD";21;{"enchanted":false,"gvalue":0};"DEF%";8;{"enchanted":false,"gvalue":0};"";0;{};"row_246";246;38627436776;0;0;"Inventory";"Inventory";false;78.32;"Focus";6;6;9;"HP flat";1440;"CDmg";5;0;"-";"-";"-";"-";"-";8;"-";6;"-";21;"-";"Hero";85.46
"RES";17;{"enchanted":false,"gvalue":0};"HP%";10;{"enchanted":false,"gvalue":4};"ACC";11;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":false,"gvalue":0};"row_247";247;22156844906;0;0;"Inventory";"Inventory";false;78.87;"Endure";1;6;12;"ATK flat";118;"CRate";4;0;17;"-";"-";11;5;"-";"-";10;"-";"-";"-";"Hero";78.87
"ATK%";25;{"enchanted":false,"gvalue":5};"SPD";8;{"enchanted":false,"gvalue":3};"CDmg";12;{"enchanted":false,"gvalue":0};"HP%";5;{"enchanted":false,"gvalue":0};"row_248";248;23115912732;0;0;"Inventory";"Inventory";false;87.84;"Endure";1;6;12;"ATK flat";118;"RES";4;0;"-";12;"-";"-";25;"-";"-";5;"-";8;"-";"Hero";87.84
"CDmg";5;{"enchanted":false,"gvalue":0};"RES";20;{"enchanted":false,"gvalue":0};"ACC";13;{"enchanted":false,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":3};"row_249";249;23468664053;0;0;"Inventory";"Inventory";false;86.95;"Endure";1;6;12;"ATK flat";118;"";0;0;20;5;"-";13;"-";"-";"-";"-";"-";14;"-";"Legend";86.95
"ATK%";21;{"enchanted":false,"gvalue":0};"CDmg";10;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"ACC";6;{"enchanted":false,"gvalue":0};"row_250";250;31193342326;0;0;"Inventory";"Inventory";false;79.46;"Endure";1;6;12;"ATK flat";118;"HP flat";241;0;"-";10;"-";6;21;"-";"-";"-";"-";"-";6;"Hero";79.46
"CDmg";17;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"ATK%";18;{"enchanted":false,"gvalue":6};"HP%";6;{"enchanted":false,"gvalue":0};"row_251";251;31261857759;0;0;"Inventory";"Inventory";false;87.59;"Endure";1;6;12;"ATK flat";118;"RES";8;0;"-";17;"-";"-";18;"-";"-";6;"-";"-";5;"Hero";87.59
"HP%";18;{"enchanted":false,"gvalue":5};"ATK%";24;{"enchanted":false,"gvalue":4};"ACC";8;{"enchanted":false,"gvalue":0};"CRate";11;{"enchanted":false,"gvalue":0};"row_252";252;37403545459;0;0;"Inventory";"Inventory";false;100.6;"Endure";1;6;12;"ATK flat";118;"RES";8;0;"-";"-";"-";8;24;"-";"-";18;"-";"-";11;"Legend";100.6
"RES";20;{"enchanted":false,"gvalue":0};"HP%";8;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"row_253";253;37421920761;0;0;"Inventory";"Inventory";false;77.08;"Endure";1;6;12;"ATK flat";118;"SPD";6;0;20;"-";"-";"-";5;"-";"-";8;"-";"-";4;"Rare";77.08
"CRate";22;{"enchanted":false,"gvalue":0};"HP flat";571;{"enchanted":false,"gvalue":209};"ATK%";11;{"enchanted":false,"gvalue":4};"ACC";4;{"enchanted":false,"gvalue":0};"row_254";254;26036177707;0;0;"Inventory";"Inventory";false;87.88;"Endure";1;6;15;"ATK flat";160;"HP%";8;0;"-";"-";"-";4;11;"-";"-";"-";571;"-";22;"Hero";87.88
"RES";16;{"enchanted":false,"gvalue":0};"CRate";11;{"enchanted":false,"gvalue":0};"ACC";13;{"enchanted":false,"gvalue":0};"";0;{};"row_255";255;38628991397;0;0;"Inventory";"Inventory";false;74.7;"Endure";1;6;9;"ATK flat";94;"";0;0;16;"-";"-";13;"-";"-";"-";"-";"-";"-";11;"Hero";81.85
"DEF%";23;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":false,"gvalue":0};"";0;{};"row_256";256;37970578010;0;0;"Inventory";"Inventory";false;71.25;"Endure";2;6;9;"HP%";38;"ATK flat";19;0;"-";"-";"-";"-";5;23;"-";"-";"-";6;"-";"Rare";78.39
"DEF%";35;{"enchanted":false,"gvalue":7};"HP%";5;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":false,"gvalue":0};"CDmg";6;{"enchanted":false,"gvalue":0};"row_257";257;38547253494;0;0;"Inventory";"Inventory";false;85.05;"Endure";2;6;12;"SPD";31;"DEF flat";17;0;"-";6;"-";"-";5;35;"-";5;"-";"-";"-";"Hero";85.05
"CRate";15;{"enchanted":false,"gvalue":0};"ACC";15;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"HP flat";283;{"enchanted":false,"gvalue":0};"row_258";258;37340710034;0;0;"Inventory";"Inventory";false;80.02;"Endure";2;6;12;"ATK%";47;"DEF flat";18;0;"-";7;"-";15;"-";"-";"-";"-";283;"-";15;"Hero";80.02
"DEF flat";20;{"enchanted":false,"gvalue":0};"SPD";12;{"enchanted":false,"gvalue":2};"HP%";27;{"enchanted":false,"gvalue":6};"RES";6;{"enchanted":false,"gvalue":0};"row_259";259;31229290521;0;0;"Inventory";"Inventory";false;89.29;"Endure";2;6;12;"ATK%";47;"DEF%";7;0;6;"-";"-";"-";"-";"-";20;27;"-";12;"-";"Hero";89.29
"RES";17;{"enchanted":false,"gvalue":0};"ACC";11;{"enchanted":false,"gvalue":0};"DEF flat";14;{"enchanted":false,"gvalue":0};"ATK flat";19;{"enchanted":false,"gvalue":0};"row_260";260;31227234876;0;0;"Inventory";"Inventory";false;71.37;"Endure";2;6;15;"SPD";42;"CRate";4;0;17;"-";19;11;"-";"-";14;"-";"-";"-";"-";"Hero";71.37
"ACC";8;{"enchanted":false,"gvalue":0};"HP%";19;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"HP flat";395;{"enchanted":false,"gvalue":151};"row_261";261;23668939786;0;0;"Inventory";"Inventory";false;76.68;"Endure";3;6;12;"DEF flat";118;"";0;0;"-";"-";"-";8;"-";"-";"-";19;395;11;"-";"Hero";76.68
"CRate";4;{"enchanted":false,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":0};"ACC";12;{"enchanted":false,"gvalue":0};"";0;{};"row_262";262;37374596036;0;0;"Inventory";"Inventory";false;78.57;"Endure";3;6;9;"DEF flat";94;"HP%";8;0;"-";"-";"-";12;"-";"-";"-";"-";"-";17;4;"Hero";85.71
"ACC";8;{"enchanted":false,"gvalue":0};"CRate";17;{"enchanted":false,"gvalue":0};"DEF%";18;{"enchanted":false,"gvalue":5};"";0;{};"row_263";263;37473784054;0;0;"Inventory";"Inventory";false;80.6;"Endure";3;6;9;"DEF flat";94;"HP flat";150;0;"-";"-";"-";8;"-";18;"-";"-";"-";"-";17;"Hero";87.74
"HP%";16;{"enchanted":false,"gvalue":0};"RES";21;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"";0;{};"row_264";264;37491618438;0;0;"Inventory";"Inventory";false;78.87;"Endure";3;6;9;"DEF flat";94;"ACC";6;0;21;"-";"-";"-";"-";"-";"-";16;"-";"-";4;"Hero";86.01
"HP%";16;{"enchanted":true,"gvalue":5};"DEF%";27;{"enchanted":false,"gvalue":7};"SPD";16;{"enchanted":false,"gvalue":5};"ACC";8;{"enchanted":false,"gvalue":0};"row_265";265;37508158970;0;0;"Inventory";"Inventory";false;103.87;"Endure";3;6;12;"DEF flat";118;"RES";4;0;"-";"-";"-";8;"-";27;"-";16;"-";16;"-";"Hero";103.87
"CDmg";17;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"CRate";11;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":3};"row_266";266;38062919898;0;0;"Inventory";"Inventory";false;90.26;"Endure";3;6;12;"DEF flat";118;"ACC";7;0;8;17;"-";"-";"-";"-";"-";"-";"-";9;11;"Hero";90.26
"SPD";19;{"enchanted":false,"gvalue":0};"ATK flat";13;{"enchanted":false,"gvalue":0};"HP flat";266;{"enchanted":false,"gvalue":0};"";0;{};"row_267";267;38096546318;0;0;"Inventory";"Inventory";false;68.29;"Endure";4;6;9;"DEF%";38;"CDmg";5;0;"-";"-";13;"-";"-";"-";"-";"-";266;19;"-";"Hero";75.43
"DEF%";7;{"enchanted":false,"gvalue":0};"ACC";14;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"ATK%";16;{"enchanted":false,"gvalue":0};"row_268";268;38292959780;0;0;"Inventory";"Inventory";false;80.65;"Endure";4;6;12;"CDmg";59;"";0;0;"-";"-";"-";14;16;7;"-";"-";"-";10;"-";"Legend";80.65
"ACC";16;{"enchanted":false,"gvalue":0};"HP%";8;{"enchanted":false,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":0};"";0;{};"row_269";269;38547542026;0;0;"Inventory";"Inventory";false;83.5;"Endure";4;6;9;"ATK%";38;"CDmg";6;0;"-";"-";"-";16;"-";"-";"-";8;"-";17;"-";"Hero";90.65
"SPD";24;{"enchanted":false,"gvalue":4};"DEF flat";16;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"";0;{};"row_270";270;37188288476;0;0;"Inventory";"Inventory";false;74.29;"Endure";4;6;9;"ATK flat";94;"";0;0;"-";"-";"-";8;"-";"-";16;"-";"-";24;"-";"Hero";81.43
"ACC";17;{"enchanted":false,"gvalue":0};"RES";16;{"enchanted":false,"gvalue":0};"SPD";13;{"enchanted":false,"gvalue":3};"CRate";4;{"enchanted":true,"gvalue":0};"row_271";271;31191443946;0;0;"Inventory";"Inventory";false;92.56;"Endure";4;6;15;"CDmg";80;"DEF%";8;0;16;"-";"-";17;"-";"-";"-";"-";"-";13;4;"Legend";92.56
"DEF%";9;{"enchanted":false,"gvalue":3};"ATK%";25;{"enchanted":false,"gvalue":3};"HP flat";1025;{"enchanted":false,"gvalue":348};"DEF flat";24;{"enchanted":false,"gvalue":12};"row_272";272;31077657193;0;0;"Inventory";"Inventory";false;80.12;"Endure";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";25;9;24;"-";1025;"-";"-";"Hero";80.12
"DEF%";15;{"enchanted":false,"gvalue":0};"RES";21;{"enchanted":false,"gvalue":0};"ACC";10;{"enchanted":false,"gvalue":0};"DEF flat";17;{"enchanted":false,"gvalue":0};"row_273";273;23649532590;0;0;"Inventory";"Inventory";false;79.82;"Endure";5;6;12;"HP flat";1800;"";0;0;21;"-";"-";10;"-";15;17;"-";"-";"-";"-";"Legend";79.82
"CRate";6;{"enchanted":false,"gvalue":0};"CDmg";14;{"enchanted":false,"gvalue":0};"ATK%";19;{"enchanted":false,"gvalue":0};"SPD";4;{"enchanted":false,"gvalue":0};"row_274";274;32154379496;0;0;"Inventory";"Inventory";false;86.01;"Endure";5;6;12;"HP flat";1800;"RES";8;0;"-";14;"-";"-";19;"-";"-";"-";"-";4;6;"Hero";86.01
"CDmg";6;{"enchanted":false,"gvalue":0};"CRate";20;{"enchanted":false,"gvalue":0};"ACC";7;{"enchanted":false,"gvalue":0};"";0;{};"row_275";275;37437334962;0;0;"Inventory";"Inventory";false;79.04;"Endure";5;6;9;"HP flat";1440;"ATK%";8;0;"-";6;"-";7;"-";"-";"-";"-";"-";"-";20;"Hero";86.18
"DEF flat";13;{"enchanted":false,"gvalue":0};"RES";23;{"enchanted":false,"gvalue":0};"HP%";8;{"enchanted":false,"gvalue":0};"ATK flat";17;{"enchanted":false,"gvalue":0};"row_276";276;37497723320;0;0;"Inventory";"Inventory";false;74.7;"Endure";5;6;9;"HP flat";1440;"SPD";5;0;23;"-";17;"-";"-";"-";13;8;"-";"-";"-";"Legend";81.85
"HP%";11;{"enchanted":false,"gvalue":4};"RES";26;{"enchanted":false,"gvalue":0};"DEF flat";34;{"enchanted":false,"gvalue":20};"SPD";10;{"enchanted":true,"gvalue":4};"row_277";277;37595456160;0;0;"Inventory";"Inventory";false;93.87;"Endure";5;6;12;"HP flat";1800;"CDmg";7;0;26;"-";"-";"-";"-";"-";34;11;"-";10;"-";"Hero";93.87
"ACC";15;{"enchanted":false,"gvalue":0};"CRate";16;{"enchanted":false,"gvalue":0};"SPD";6;{"enchanted":false,"gvalue":0};"HP%";7;{"enchanted":false,"gvalue":0};"row_278";278;37928070805;0;0;"Inventory";"Inventory";false;86.9;"Endure";5;6;12;"HP flat";1800;"RES";6;0;"-";"-";"-";15;"-";"-";"-";7;"-";6;16;"Hero";86.9
"RES";27;{"enchanted":false,"gvalue":0};"ACC";16;{"enchanted":false,"gvalue":0};"HP%";18;{"enchanted":true,"gvalue":6};"DEF%";13;{"enchanted":false,"gvalue":8};"row_279";279;37934692275;0;0;"Inventory";"Inventory";false;108.04;"Endure";5;6;12;"HP flat";1800;"ATK%";7;0;27;"-";"-";16;"-";13;"-";18;"-";"-";"-";"Legend";108.04
"SPD";10;{"enchanted":false,"gvalue":0};"ATK%";5;{"enchanted":false,"gvalue":0};"ACC";11;{"enchanted":false,"gvalue":0};"DEF%";19;{"enchanted":false,"gvalue":0};"row_280";280;38547461714;0;0;"Inventory";"Inventory";false;78.87;"Endure";5;6;12;"HP flat";1800;"";0;0;"-";"-";"-";11;5;19;"-";"-";"-";10;"-";"Legend";78.87
"SPD";20;{"enchanted":false,"gvalue":4};"HP%";16;{"enchanted":true,"gvalue":7};"RES";13;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"row_281";281;22836868868;0;0;"Inventory";"Inventory";false;92.56;"Endure";5;6;12;"HP flat";1800;"";0;0;13;"-";"-";"-";"-";"-";"-";16;"-";20;6;"Hero";92.56
"SPD";7;{"enchanted":false,"gvalue":3};"CRate";20;{"enchanted":false,"gvalue":0};"CDmg";12;{"enchanted":false,"gvalue":0};"ATK%";13;{"enchanted":true,"gvalue":5};"row_282";282;37383815029;0;0;"Inventory";"Inventory";false;91.71;"Endure";5;6;12;"HP flat";1800;"";0;0;"-";12;"-";"-";13;"-";"-";"-";"-";7;20;"Legend";91.71
"CRate";24;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":4};"ATK%";11;{"enchanted":true,"gvalue":5};"ATK flat";29;{"enchanted":false,"gvalue":12};"row_283";283;26377367648;0;0;"Inventory";"Inventory";false;91.19;"Endure";5;6;15;"HP flat";2448;"";0;0;"-";"-";29;"-";11;"-";"-";"-";"-";10;24;"Hero";91.19
"ATK flat";17;{"enchanted":false,"gvalue":0};"ATK%";30;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"HP%";7;{"enchanted":false,"gvalue":0};"row_284";284;38626637446;0;0;"Inventory";"Inventory";false;86.07;"Endure";5;6;12;"HP flat";1800;"SPD";6;0;8;"-";17;"-";30;"-";"-";7;"-";"-";"-";"Hero";86.07
"CRate";4;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"HP%";29;{"enchanted":false,"gvalue":0};"";0;{};"row_285";285;38110209716;0;0;"Inventory";"Inventory";false;73.51;"Endure";6;6;9;"RES";39;"";0;0;"-";7;"-";"-";"-";"-";"-";29;"-";"-";4;"Hero";80.65
"ATK flat";31;{"enchanted":false,"gvalue":0};"ACC";13;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"";0;{};"row_286";286;31226939903;0;0;"Inventory";"Inventory";false;64.76;"Endure";6;6;9;"HP%";38;"";0;0;"-";"-";31;13;"-";"-";"-";"-";"-";10;"-";"Hero";71.9
"ACC";15;{"enchanted":false,"gvalue":0};"CDmg";4;{"enchanted":false,"gvalue":0};"HP flat";360;{"enchanted":false,"gvalue":0};"ATK%";21;{"enchanted":false,"gvalue":0};"row_287";287;21932539709;0;0;"Inventory";"Inventory";false;79.83;"Fatal";1;6;12;"ATK flat";118;"RES";5;0;"-";4;"-";15;21;"-";"-";"-";360;"-";"-";"Legend";79.83
"HP%";7;{"enchanted":false,"gvalue":0};"ATK%";32;{"enchanted":false,"gvalue":5};"CRate";4;{"enchanted":false,"gvalue":0};"CDmg";10;{"enchanted":false,"gvalue":0};"row_288";288;22268471480;0;0;"Inventory";"Inventory";false;79.92;"Fatal";1;5;12;"ATK flat";99;"";0;0;"-";10;"-";"-";32;"-";"-";7;"-";"-";4;"Legend";79.92
"CDmg";10;{"enchanted":false,"gvalue":0};"CRate";15;{"enchanted":false,"gvalue":0};"RES";6;{"enchanted":false,"gvalue":0};"HP%";10;{"enchanted":false,"gvalue":0};"row_289";289;22406194223;0;0;"Inventory";"Inventory";false;83.42;"Fatal";1;6;12;"ATK flat";118;"ACC";6;0;6;10;"-";"-";"-";"-";"-";10;"-";"-";15;"Legend";83.42
"RES";4;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"HP%";31;{"enchanted":false,"gvalue":0};"HP flat";304;{"enchanted":false,"gvalue":0};"row_290";290;22955990305;0;0;"Inventory";"Inventory";false;81.76;"Fatal";1;6;12;"ATK flat";118;"SPD";4;0;4;"-";"-";8;"-";"-";"-";31;304;"-";"-";"Hero";81.76
"RES";12;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"HP%";20;{"enchanted":false,"gvalue":0};"";0;{};"row_291";291;23630690731;0;0;"Inventory";"Inventory";false;71.43;"Fatal";1;6;9;"ATK flat";94;"";0;0;12;"-";"-";8;"-";"-";"-";20;"-";"-";"-";"Hero";78.57
"SPD";10;{"enchanted":false,"gvalue":4};"HP%";30;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"";0;{};"row_292";292;23637960564;0;0;"Inventory";"Inventory";false;85.42;"Fatal";1;6;9;"ATK flat";94;"ACC";7;0;"-";"-";"-";"-";"-";"-";"-";30;"-";10;4;"Hero";92.56
"HP flat";171;{"enchanted":false,"gvalue":0};"ATK%";13;{"enchanted":false,"gvalue":0};"HP%";21;{"enchanted":false,"gvalue":0};"";0;{};"row_293";293;23841706741;0;0;"Inventory";"Inventory";false;67.7;"Fatal";1;6;9;"ATK flat";94;"";0;0;"-";"-";"-";"-";13;"-";"-";21;171;"-";"-";"Hero";74.84
"ATK%";16;{"enchanted":true,"gvalue":5};"CDmg";16;{"enchanted":false,"gvalue":0};"HP%";19;{"enchanted":false,"gvalue":6};"CRate";10;{"enchanted":false,"gvalue":0};"row_294";294;38036292921;0;0;"Inventory";"Inventory";false;95.2;"Fatal";1;6;12;"ATK flat";118;"";0;0;"-";16;"-";"-";16;"-";"-";19;"-";"-";10;"Legend";95.2
"CRate";7;{"enchanted":true,"gvalue":0};"SPD";14;{"enchanted":false,"gvalue":3};"ATK%";28;{"enchanted":false,"gvalue":7};"CDmg";4;{"enchanted":false,"gvalue":0};"row_295";295;38184797779;0;0;"Inventory";"Inventory";false;89.8;"Fatal";1;6;12;"ATK flat";118;"";0;0;"-";4;"-";"-";28;"-";"-";"-";"-";14;7;"Hero";89.8
"ACC";4;{"enchanted":false,"gvalue":0};"ATK%";20;{"enchanted":false,"gvalue":0};"CDmg";11;{"enchanted":false,"gvalue":0};"";0;{};"row_296";296;38377989402;0;0;"Inventory";"Inventory";false;75.51;"Fatal";1;6;9;"ATK flat";94;"SPD";6;0;"-";11;"-";4;20;"-";"-";"-";"-";"-";"-";"Hero";82.65
"CDmg";27;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"HP flat";276;{"enchanted":false,"gvalue":0};"ACC";5;{"enchanted":false,"gvalue":0};"row_297";297;38613575824;0;0;"Inventory";"Inventory";false;76.31;"Fatal";1;6;12;"ATK flat";118;"";0;0;"-";27;"-";5;"-";"-";"-";"-";276;"-";5;"Hero";76.31
"HP%";18;{"enchanted":false,"gvalue":5};"CRate";12;{"enchanted":false,"gvalue":0};"CDmg";11;{"enchanted":false,"gvalue":0};"SPD";3;{"enchanted":true,"gvalue":0};"row_298";298;21688090122;0;0;"Inventory";"Inventory";false;87.12;"Fatal";1;6;12;"ATK flat";118;"ATK%";7;0;"-";11;"-";"-";"-";"-";"-";18;"-";3;12;"Hero";87.12
"ATK%";34;{"enchanted":false,"gvalue":7};"ACC";5;{"enchanted":false,"gvalue":0};"HP%";11;{"enchanted":false,"gvalue":5};"RES";5;{"enchanted":false,"gvalue":0};"row_299";299;38183706772;0;0;"Inventory";"Inventory";false;90.77;"Fatal";1;6;12;"ATK flat";118;"SPD";5;0;5;"-";"-";5;34;"-";"-";11;"-";"-";"-";"Hero";90.77
"DEF%";21;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"SPD";11;{"enchanted":false,"gvalue":0};"";0;{};"row_300";300;22243845616;0;0;"Inventory";"Inventory";false;74.7;"Fatal";2;6;9;"HP%";38;"";0;0;"-";"-";"-";"-";"-";21;"-";"-";"-";11;6;"Hero";81.85
"HP flat";227;{"enchanted":false,"gvalue":0};"SPD";18;{"enchanted":false,"gvalue":0};"CDmg";12;{"enchanted":false,"gvalue":0};"";0;{};"row_301";301;38610689106;0;0;"Inventory";"Inventory";false;71.55;"Fatal";2;6;9;"ATK%";38;"";0;0;"-";12;"-";"-";"-";"-";"-";"-";227;18;"-";"Hero";78.69
"SPD";6;{"enchanted":false,"gvalue":0};"HP flat";444;{"enchanted":false,"gvalue":0};"HP%";10;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"row_302";302;38617706192;0;0;"Inventory";"Inventory";false;65.54;"Fatal";2;6;6;"DEF%";29;"RES";4;0;"-";"-";"-";"-";"-";"-";"-";10;444;6;5;"Legend";79.82
"SPD";4;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":0};"CRate";15;{"enchanted":false,"gvalue":0};"HP flat";439;{"enchanted":false,"gvalue":231};"row_303";303;21739966557;0;0;"Inventory";"Inventory";false;74.12;"Fatal";2;6;15;"ATK%";63;"";0;0;"-";"-";"-";"-";"-";"-";"-";13;439;4;15;"Hero";74.12
"SPD";15;{"enchanted":false,"gvalue":0};"ACC";15;{"enchanted":false,"gvalue":0};"CRate";6;{"enchanted":false,"gvalue":0};"HP%";7;{"enchanted":false,"gvalue":0};"row_304";304;22683638352;0;0;"Inventory";"Inventory";false;84.44;"Fatal";3;6;12;"DEF flat";118;"CDmg";4;0;"-";"-";"-";15;"-";"-";"-";7;"-";15;6;"Hero";84.44
"CDmg";7;{"enchanted":false,"gvalue":0};"DEF%";21;{"enchanted":false,"gvalue":0};"CRate";12;{"enchanted":false,"gvalue":0};"HP flat";236;{"enchanted":false,"gvalue":0};"row_305";305;22980961509;0;0;"Inventory";"Inventory";false;78.14;"Fatal";3;6;12;"DEF flat";118;"";0;0;"-";7;"-";"-";"-";21;"-";"-";236;"-";12;"Hero";78.14
"CRate";15;{"enchanted":false,"gvalue":0};"CDmg";13;{"enchanted":false,"gvalue":0};"ACC";5;{"enchanted":false,"gvalue":0};"SPD";7;{"enchanted":false,"gvalue":2};"row_306";306;24243776517;0;0;"Inventory";"Inventory";false;79.63;"Fatal";3;6;15;"DEF flat";160;"";0;0;"-";13;"-";5;"-";"-";"-";"-";"-";7;15;"Hero";79.63
"DEF%";13;{"enchanted":false,"gvalue":0};"SPD";17;{"enchanted":false,"gvalue":0};"HP flat";253;{"enchanted":false,"gvalue":0};"";0;{};"row_307";307;25102709006;0;0;"Inventory";"Inventory";false;69.97;"Fatal";3;6;9;"DEF flat";94;"";0;0;"-";"-";"-";"-";"-";13;"-";"-";253;17;"-";"Hero";77.11
"ACC";14;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":6};"DEF%";28;{"enchanted":false,"gvalue":7};"SPD";9;{"enchanted":false,"gvalue":4};"row_308";308;38181030843;0;0;"Inventory";"Inventory";false;100.64;"Fatal";3;6;12;"DEF flat";118;"CDmg";5;0;"-";"-";"-";14;"-";28;"-";13;"-";9;"-";"Hero";100.64
"HP%";14;{"enchanted":false,"gvalue":6};"SPD";23;{"enchanted":false,"gvalue":4};"CRate";5;{"enchanted":false,"gvalue":0};"DEF%";20;{"enchanted":true,"gvalue":10};"row_309";309;38412011295;0;0;"Inventory";"Inventory";false;101.19;"Fatal";4;6;12;"ATK%";47;"DEF flat";10;0;"-";"-";"-";"-";"-";20;"-";14;"-";23;5;"Hero";101.19
"SPD";19;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"CRate";4;{"enchanted":false,"gvalue":0};"";0;{};"row_310";310;38613414623;0;0;"Inventory";"Inventory";false;69.35;"Fatal";4;6;9;"ATK%";38;"";0;0;7;"-";"-";"-";"-";"-";"-";"-";"-";19;4;"Hero";76.49
"SPD";13;{"enchanted":false,"gvalue":3};"ATK%";20;{"enchanted":false,"gvalue":7};"CRate";12;{"enchanted":false,"gvalue":0};"HP%";14;{"enchanted":true,"gvalue":7};"row_311";311;22300575225;0;0;"Inventory";"Inventory";false;95.83;"Fatal";5;6;15;"HP flat";2448;"";0;0;"-";"-";"-";"-";20;"-";"-";14;"-";13;12;"Hero";95.83
"CDmg";4;{"enchanted":false,"gvalue":0};"HP%";21;{"enchanted":false,"gvalue":0};"CRate";10;{"enchanted":false,"gvalue":0};"";0;{};"row_312";312;31141565628;0;0;"Inventory";"Inventory";false;70.45;"Fatal";5;6;9;"HP flat";1440;"";0;0;"-";4;"-";"-";"-";"-";"-";21;"-";"-";10;"Hero";77.59
"ATK%";12;{"enchanted":false,"gvalue":6};"DEF%";14;{"enchanted":false,"gvalue":7};"SPD";25;{"enchanted":false,"gvalue":4};"CDmg";5;{"enchanted":false,"gvalue":0};"row_313";313;37998223360;0;0;"Inventory";"Inventory";false;93.79;"Fatal";5;6;12;"HP flat";1800;"";0;0;"-";5;"-";"-";12;14;"-";"-";"-";25;"-";"Hero";93.79
